a,b,c,d,e,f,g,h,i,j,k,l
1,173.498,142.391,695.01,4,109.368,0,-2.56654,-7.53951,-2.56654,-1.96537,-7.95534
1,173.205,147.38,687.203,4,109.45,0,-2.51934,-5.31791,-2.51934,-1.88934,-6.00297
1,173.498,147.372,695.071,4,109.458,0,-2.59407,-7.57467,-2.59407,-1.37604,-8.51973
1,173.159,152.238,687.11,4,109.437,0,-2.47929,-4.75252,-2.47929,-2.03568,-7.32303
1,173.517,152.336,695.019,4,109.398,0,-2.58246,-7.65408,-2.58246,-1.33646,-8.63212
1,173.165,157.18,687.088,4,109.477,0,-1.95378,-5.22365,-1.95378,-1.36098,-6.31162
1,173.48,157.245,694.982,4,109.346,0,-2.5959,-7.54134,-2.5959,-2.46695,-8.39866
1,173.227,162.15,687.056,4,109.356,0,-2.55856,-5.1044,-2.55856,-1.35757,-7.44182
1,173.438,162.166,694.981,4,109.417,0,-2.5177,-7.59656,-2.5177,-1.99784,-8.51879
1,173.218,167.039,687.121,4,109.503,0,-2.52586,-4.7874,-2.52586,-1.99211,-6.22315
1,173.44,167.054,695.045,4,109.501,0,-2.54493,-7.59052,-2.54493,-2.56038,-8.34784
1,173.254,171.857,687.155,4,109.398,0,-1.93944,-4.72034,-1.93944,-1.91777,-7.13369
1,173.508,171.978,694.968,4,109.416,0,-2.59533,-7.5448,-2.59533,-1.8955,-9.70774
1,173.182,176.859,687.158,4,109.47,0,-2.54374,-4.6666,-2.54374,-1.349,-6.81111
1,173.525,176.95,695.065,4,109.416,0,-2.59925,-7.58645,-2.59925,-1.90481,-8.72689
1,173.215,181.807,687.206,4,109.421,0,-2.5656,-5.3043,-2.5656,-1.94289,-7.29933
1,173.538,181.881,695.053,4,109.403,0,-2.60005,-7.6853,-2.60005,-1.90405,-7.95575
1,173.209,186.714,687.148,4,109.461,0,-2.568,-4.74887,-2.568,-1.32957,-7.4658
1,173.469,186.807,694.978,4,109.369,0,-2.55225,-7.43778,-2.55225,-2.48291,-8.35201
1,173.137,191.765,687.081,4,109.458,0,-2.55293,-4.12615,-2.55293,-1.35213,-6.29301
1,173.515,191.785,695.03,4,109.454,0,-2.57144,-7.51154,-2.57144,-1.93115,-9.07985
1,178.549,97.9255,687.197,4,109.466,0,-2.55295,-7.65849,-2.55295,-1.98694,-9.89242
1,178.875,97.8918,695.087,4,109.253,0,-2.55274,-7.60539,-2.55274,-1.92746,-9.10381
1,178.607,102.903,687.136,4,109.371,0,-2.55203,-7.55991,-2.55203,-1.95794,-9.10594
1,178.892,102.867,695.03,4,109.348,0,-2.57778,-7.50688,-2.57778,-1.35652,-9.20905
1,178.548,107.881,687.104,4,109.345,0,-2.57371,-7.58714,-2.57371,-1.95742,-8.55109
1,178.879,107.807,695.136,4,109.446,0,-2.60015,-7.03904,-2.60015,-1.96328,-8.53131
1,178.545,112.837,687.129,4,109.405,0,-2.62236,-7.63683,-2.62236,-1.3696,-9.11128
1,178.77,112.865,694.994,4,109.34,0,-2.47643,-6.9443,-2.47643,-1.9283,-8.46203
1,178.572,117.792,687.111,4,109.464,0,-2.54759,-7.61151,-2.54759,-1.98615,-8.44984
1,178.819,117.672,695.06,4,109.45,0,-2.54552,-7.58406,-2.54552,-3.16411,-8.29338
1,178.56,122.618,687.097,4,109.454,0,-2.54831,-7.08411,-2.54831,-1.91608,-9.58875
1,178.841,122.594,695.059,4,109.48,0,-2.58721,-7.6613,-2.58721,-2.45911,-8.50998
1,178.508,127.623,687.068,4,109.435,0,-2.59148,-7.01134,-2.59148,-1.90278,-8.61721
1,178.777,127.5,695.106,4,109.494,0,-2.54757,-7.58713,-2.54757,-1.95521,-9.01064
1,178.581,132.584,687.04,4,109.398,0,-2.56751,-7.28596,-2.56751,-1.95246,-8.33309
1,178.857,132.491,694.989,4,109.362,0,-2.5653,-7.54045,-2.5653,-1.94341,-9.16157
1,178.57,137.449,687.033,4,109.411,0,-2.534,-7.47831,-2.534,-1.97151,-8.20453
1,178.876,137.374,694.987,4,109.393,0,-2.58168,-7.4983,-2.58168,-1.91943,-9.67277
1,178.528,142.369,687.147,4,109.428,0,-2.55881,-7.62572,-2.55881,-2.49771,-8.89025
1,178.934,142.347,694.993,4,109.397,0,-2.56915,-7.53764,-2.56915,-1.91832,-9.12221
1,178.656,147.256,687.129,4,109.442,0,-2.55452,-7.60223,-2.55452,-2.50252,-9.63172
1,178.895,147.276,695.017,4,109.457,0,-2.58567,-7.64735,-2.58567,-1.89775,-9.05803
1,178.655,152.17,687.187,4,109.474,0,-2.58764,-7.61886,-2.58764,-1.93518,-8.50825
1,178.933,152.148,695.022,4,109.433,0,-2.56539,-7.02717,-2.56539,-1.9916,-8.94176
1,178.667,157.132,687.049,4,109.428,0,-2.57353,-7.47965,-2.57353,-1.33551,-9.67568
1,178.958,157.219,695.016,4,109.445,0,-2.58419,-7.03799,-2.58419,-1.97541,-8.66141
1,178.632,162.057,687.118,4,109.425,0,-2.5195,-7.52476,-2.5195,-2.57405,-8.89985
1,178.924,162.121,695.019,4,109.492,0,-2.58399,-7.64809,-2.58399,-1.93238,-7.95201
1,178.76,166.966,687.067,4,109.397,0,-2.54456,-7.47034,-2.54456,-3.02923,-8.94759
1,178.959,166.978,694.989,4,109.318,0,-2.52895,-7.0053,-2.52895,-1.9567,-10.108
1,178.789,171.886,687.066,4,109.381,0,-2.5839,-7.51296,-2.5839,-1.88446,-9.05072
1,178.915,171.983,695.025,4,109.449,0,-2.576,-7.12368,-2.576,-1.9502,-9.19374
1,178.649,176.82,687.102,4,109.343,0,-2.55699,-7.51622,-2.55699,-1.9647,-10.0832
1,178.993,176.788,694.96,4,109.342,0,-2.58014,-7.00566,-2.58014,-1.89588,-8.53522
1,178.691,181.788,687.132,4,109.402,0,-2.59555,-6.95914,-2.59555,-1.3653,-9.62684
1,178.941,181.809,695.018,4,109.488,0,-2.54433,-7.03552,-2.54433,-1.95326,-9.071
1,178.539,186.803,687.171,4,109.516,0,-2.55954,-7.04642,-2.55954,-1.97739,-8.63692
1,178.931,186.731,694.988,4,109.497,0,-2.53097,-7.52178,-2.53097,-1.99313,-8.73928
1,178.581,191.748,687.063,4,109.25,0,-2.59794,-6.9964,-2.59794,-1.88015,-9.51624
1,178.963,191.726,695.029,4,109.473,0,-2.61288,-7.02565,-2.61288,-1.32119,-9.08357
1,184.01,97.9488,687.166,4,109.313,0,-2.62098,-7.66269,-2.62098,-1.33527,-9.3384
1,184.284,97.9675,695.162,4,109.368,0,-2.5657,-7.58387,-2.5657,-1.94228,-8.54551
1,183.91,102.921,687.186,4,109.41,0,-2.56021,-7.58582,-2.56021,-1.94878,-8.47207
1,184.232,102.849,695.232,4,109.505,0,-2.54162,-7.59582,-2.54162,-1.92129,-8.65984
1,183.915,107.859,687.111,4,109.366,0,-2.58028,-7.40399,-2.58028,-1.96129,-8.02206
1,184.269,107.837,695.085,4,109.379,0,-2.57486,-7.48385,-2.57486,-1.96265,-9.15961
1,184.047,112.782,687.231,4,109.446,0,-2.58659,-7.66005,-2.58659,-1.94986,-9.11014
1,184.31,112.706,695.098,4,109.465,0,-2.55871,-7.64755,-2.55871,-1.97833,-8.98763
1,184.009,117.661,687.207,4,109.46,0,-2.58376,-6.94301,-2.58376,-1.93822,-8.37945
1,184.301,117.644,695.081,4,109.447,0,-2.52852,-7.62068,-2.52852,-1.9822,-8.3924
1,183.976,122.702,687.085,4,109.434,0,-2.5491,-6.94745,-2.5491,-1.98718,-9.10647
1,184.311,122.582,695.06,4,109.362,0,-2.54563,-7.54189,-2.54563,-1.9523,-9.42364
1,184.001,127.534,687.123,4,109.417,0,-2.55964,-7.15042,-2.55964,-2.48163,-9.05837
1,184.265,127.52,695.01,4,109.481,0,-2.54606,-7.505,-2.54606,-1.98933,-9.12532
1,184.046,132.554,687.126,4,109.378,0,-2.53803,-6.99801,-2.53803,-1.97595,-8.88713
1,184.311,132.383,695.063,4,109.424,0,-2.54752,-7.70937,-2.54752,-1.91583,-9.151
1,184.02,137.51,687.237,4,109.416,0,-2.538,-7.63274,-2.538,-1.9263,-8.02764
1,184.353,137.342,695.064,4,109.428,0,-2.61112,-7.63173,-2.61112,-1.87098,-10.1631
1,184.103,142.348,687.078,4,109.323,0,-2.56618,-7.44204,-2.56618,-1.91111,-8.58609
1,184.341,142.275,695.12,4,109.41,0,-2.56496,-7.03485,-2.56496,-1.9492,-8.58024
1,184.183,147.254,687.088,4,109.248,0,-2.59947,-7.4585,-2.59947,-1.34663,-9.14273
1,184.327,147.326,694.961,4,109.332,0,-2.55777,-6.19301,-2.55777,-2.53483,-9.16363
1,184.114,152.151,687.094,4,109.424,0,-2.51313,-7.473,-2.51313,-2.5213,-9.28873
1,184.369,152.248,695.145,4,109.428,0,-2.5581,-7.60093,-2.5581,-1.92748,-8.94104
1,184.12,157.101,687.102,4,109.495,0,-2.56779,-7.54346,-2.56779,-1.94099,-9.30144
1,184.387,157.103,695.085,4,109.403,0,-2.53618,-7.01644,-2.53618,-1.93424,-8.86149
1,184.21,162.048,687.226,4,109.357,0,-2.56016,-7.65846,-2.56016,-1.97557,-8.91708
1,184.476,162.152,695.046,4,109.344,0,-2.5619,-6.8156,-2.5619,-2.53272,-9.65911
1,184.199,166.933,687.187,4,109.475,0,-2.58717,-7.53676,-2.58717,-1.3657,-9.66515
1,184.368,167.084,695.023,4,109.427,0,-2.57571,-7.52062,-2.57571,-2.5497,-7.85678
1,184.231,171.904,687.154,4,109.363,0,-2.56444,-6.96964,-2.56444,-1.36723,-9.54395
1,184.488,171.944,695.055,4,109.306,0,-2.57539,-7.65879,-2.57539,-1.90228,-9.70697
1,184.104,176.922,687.157,4,109.315,0,-2.55172,-6.86435,-2.55172,-1.9869,-9.51956
1,184.461,176.879,695.019,4,109.392,0,-2.57242,-7.47781,-2.57242,-1.93197,-9.24107
1,184.09,181.906,687.16,4,109.376,0,-2.56704,-7.50432,-2.56704,-1.3566,-9.01762
1,184.459,181.844,695.051,4,109.351,0,-2.55962,-7.47191,-2.55962,-1.34622,-9.81624
1,184.061,186.799,687.13,4,109.506,0,-2.57075,-7.53737,-2.57075,-1.90513,-9.63845
1,184.375,186.816,695.08,4,109.523,0,-2.57074,-7.49385,-2.57074,-1.9423,-9.01264
1,184.047,191.737,687.159,4,109.466,0,-2.6127,-7.71162,-2.6127,-1.34243,-8.48824
1,184.43,191.811,695.025,4,109.331,0,-2.6053,-7.51469,-2.6053,-1.92521,-9.80166
1,189.386,97.9201,687.227,4,109.352,0,-2.58345,-7.02501,-2.58345,-1.33278,-9.23397
1,189.774,97.9413,695.225,4,109.368,0,-2.53975,-6.96921,-2.53975,-1.94274,-7.88125
1,189.383,102.913,687.368,4,109.451,0,-2.56828,-7.59613,-2.56828,-1.9598,-9.04163
1,189.873,102.925,695.171,4,109.344,0,-2.58569,-7.02668,-2.58569,-2.44741,-9.07537
1,189.459,107.81,687.174,4,109.38,0,-2.55249,-7.55272,-2.55249,-1.37459,-9.7202
1,189.826,107.809,695.169,4,109.405,0,-2.57428,-7.64442,-2.57428,-1.92551,-8.68956
1,189.475,112.734,687.265,4,109.37,0,-2.54409,-7.57041,-2.54409,-1.89774,-8.39964
1,189.833,112.748,694.956,4,109.335,0,-2.59244,-6.80217,-2.59244,-1.80235,-9.22561
1,189.507,117.702,687.19,4,109.317,0,-2.53388,-7.48238,-2.53388,-1.98548,-7.81662
1,189.827,117.658,695.22,4,109.363,0,-2.5356,-7.54386,-2.5356,-2.48004,-8.25991
1,189.405,122.59,687.198,4,109.473,0,-2.50394,-7.01874,-2.50394,-1.98392,-8.85222
1,189.698,122.564,695.13,4,109.442,0,-2.55637,-7.59259,-2.55637,-1.97373,-9.227
1,189.436,127.594,687.152,4,109.486,0,-2.58564,-6.94124,-2.58564,-1.98125,-9.70441
1,189.8,127.506,695.072,4,109.385,0,-2.58736,-7.5361,-2.58736,-1.87377,-8.73042
1,189.558,132.466,687.272,4,109.459,0,-2.54663,-7.59578,-2.54663,-1.92087,-8.79435
1,189.753,132.469,695.118,4,109.393,0,-2.53537,-7.50274,-2.53537,-1.95449,-8.59852
1,189.576,137.435,687.182,4,109.368,0,-2.51692,-7.54744,-2.51692,-1.96236,-8.81965
1,189.845,137.376,695.223,4,109.456,0,-2.53875,-7.66047,-2.53875,-1.90213,-8.5373
1,189.634,142.28,687.219,4,109.358,0,-2.56837,-7.5046,-2.56837,-2.52736,-9.20029
1,189.757,142.311,695.142,4,109.478,0,-2.55714,-7.61171,-2.55714,-1.99135,-8.62125
1,189.527,147.254,687.126,4,109.401,0,-2.58738,-7.44247,-2.58738,-1.91127,-8.80612
1,189.752,147.233,695.173,4,109.441,0,-2.52658,-7.11887,-2.52658,-1.95615,-8.9754
1,189.584,152.187,687.2,4,109.385,0,-2.56424,-7.51475,-2.56424,-1.87033,-9.01449
1,189.817,152.246,695.09,4,109.388,0,-2.58528,-6.92983,-2.58528,-1.96411,-8.47656
1,189.582,157.066,687.19,4,109.348,0,-2.57643,-7.57842,-2.57643,-1.86121,-9.17897
1,189.841,157.137,695.165,4,109.439,0,-2.5316,-7.61369,-2.5316,-1.92406,-8.33436
1,189.552,162.032,687.214,4,109.501,0,-2.55957,-7.46739,-2.55957,-2.53611,-8.67371
1,189.878,162.078,695.152,4,109.378,0,-2.60793,-7.65408,-2.60793,-1.91796,-9.08294
1,189.535,166.966,687.168,4,109.471,0,-2.55553,-7.47796,-2.55553,-1.98214,-9.53832
1,189.978,166.957,695.091,4,109.396,0,-2.57316,-6.9783,-2.57316,-2.55674,-8.35771
1,189.548,171.906,687.11,4,109.403,0,-2.56421,-6.90805,-2.56421,-1.94824,-8.4411
1,189.861,171.96,695.031,4,109.33,0,-2.56533,-6.94214,-2.56533,-1.92019,-9.03067
1,189.531,176.923,687.25,4,109.377,0,-2.55075,-7.03841,-2.55075,-1.98747,-8.97364
1,189.901,176.898,695.055,4,109.401,0,-2.56992,-7.50273,-2.56992,-1.93544,-7.77625
1,189.442,181.886,687.3,4,109.492,0,-2.54325,-7.71719,-2.54325,-1.96471,-8.37953
1,189.819,181.841,695.056,4,109.435,0,-2.58756,-7.54493,-2.58756,-1.89857,-9.03735
1,189.458,186.77,687.163,4,109.416,0,-2.57809,-7.48622,-2.57809,-1.95826,-9.08238
1,189.857,186.809,695.071,4,109.288,0,-2.52683,-7.55319,-2.52683,-1.98373,-8.98606
1,189.577,191.735,687.194,4,109.384,0,-2.5581,-7.59047,-2.5581,-1.92873,-9.16219
1,189.746,191.757,695.109,4,109.406,0,-2.57569,-7.58755,-2.57569,-1.97155,-8.50689
1,173.311,95.4906,691.069,4,109.296,0,-2.56852,-6.97027,-2.56852,-1.37351,-8.06565
1,173.521,95.5377,698.949,4,109.422,0,-2.57567,-7.00602,-2.57567,-1.96524,-8.55475
1,173.276,100.487,691.034,4,109.4,0,-2.54479,-6.90874,-2.54479,-2.00293,-8.04948
1,173.574,100.411,699.051,4,109.377,0,-2.53519,-7.67286,-2.53519,-1.88813,-8.48244
1,173.244,105.388,691.036,4,109.441,0,-2.54583,-6.51357,-2.54583,-1.96197,-8.46837
1,173.52,105.298,699.042,4,109.491,0,-2.55264,-7.66548,-2.55264,-1.95884,-8.39755
1,173.221,110.252,690.989,4,109.468,0,-2.60893,-5.87743,-2.60893,-1.9204,-8.45519
1,173.53,110.22,698.833,4,109.398,0,-2.58852,-7.44742,-2.58852,-1.86289,-8.47694
1,173.277,115.3,691.003,4,109.292,0,-2.59377,-6.32053,-2.59377,-1.93368,-8.36461
1,173.478,115.119,698.992,4,109.476,0,-2.58922,-7.11094,-2.58922,-1.9139,-9.57668
1,173.138,120.184,690.975,4,109.444,0,-2.55577,-6.9675,-2.55577,-1.95204,-7.93757
1,173.491,120.123,699.029,4,109.431,0,-2.54606,-7.10301,-2.54606,-2.53458,-8.38231
1,173.155,125.162,691.021,4,109.396,0,-2.5581,-7.07128,-2.5581,-2.00564,-7.42037
1,173.497,125.025,699.116,4,109.563,0,-2.56935,-7.12844,-2.56935,-1.97443,-8.55421
1,173.314,130.125,691.045,4,109.292,0,-2.56784,-7.50449,-2.56784,-1.93417,-8.38349
1,173.486,130.029,698.975,4,109.401,0,-2.56797,-6.97724,-2.56797,-1.98423,-9.20141
1,173.259,134.939,690.991,4,109.437,0,-2.55817,-7.50749,-2.55817,-2.47141,-7.69393
1,173.626,134.987,698.907,4,109.252,0,-2.59923,-7.45681,-2.59923,-1.92358,-9.3197
1,173.281,139.922,691.011,4,109.238,0,-2.5468,-7.46059,-2.5468,-1.92949,-7.73034
1,173.611,139.944,698.913,4,109.409,0,-2.61763,-7.47518,-2.61763,-1.86994,-9.7764
1,173.294,144.894,691.113,4,109.46,0,-2.56099,-7.4678,-2.56099,-2.47736,-7.77883
1,173.564,144.9,699.055,4,109.439,0,-2.56145,-7.72473,-2.56145,-1.92648,-9.24386
1,173.355,149.854,691.081,4,109.371,0,-2.52407,-7.59526,-2.52407,-2.50213,-7.68885
1,173.579,149.804,698.966,4,109.445,0,-2.56912,-7.61379,-2.56912,-1.91638,-8.67077
1,173.313,154.697,691.043,4,109.505,0,-2.55054,-7.59809,-2.55054,-1.99388,-8.47703
1,173.682,154.799,698.988,4,109.381,0,-2.58712,-7.55732,-2.58712,-1.35863,-9.07636
1,173.425,159.618,691.105,4,109.363,0,-2.51496,-7.56698,-2.51496,-1.99363,-8.28828
1,173.662,159.629,699.021,4,109.45,0,-2.57857,-7.68644,-2.57857,-2.49201,-9.75295
1,173.38,164.606,691.043,4,109.417,0,-2.59056,-7.60532,-2.59056,-1.34846,-8.49021
1,173.619,164.591,698.953,4,109.296,0,-2.56423,-7.53687,-2.56423,-1.93716,-8.52079
1,173.44,169.538,691.036,4,109.384,0,-2.56314,-7.4933,-2.56314,-2.50078,-7.62831
1,173.594,169.518,698.913,4,109.416,0,-2.56715,-7.51765,-2.56715,-2.47235,-8.46402
1,173.333,174.432,691.039,4,109.452,0,-2.55154,-7.59334,-2.55154,-1.9479,-7.72867
1,173.624,174.45,699.097,4,109.417,0,-2.59368,-7.13378,-2.59368,-1.34307,-8.50607
1,173.367,179.395,691.092,4,109.457,0,-2.55758,-7.50315,-2.55758,-1.9287,-7.76
1,173.683,179.463,699.069,4,109.378,0,-2.57102,-7.14464,-2.57102,-1.8783,-8.52644
1,173.359,184.376,691.14,4,109.439,0,-2.5372,-6.97594,-2.5372,-1.92786,-7.88193
1,173.66,184.403,699.02,4,109.413,0,-2.55953,-7.5401,-2.55953,-1.97475,-7.80286
1,173.217,189.414,691.068,4,109.41,0,-2.54912,-6.95905,-2.54912,-2.52653,-7.2725
1,173.636,189.294,698.951,4,109.392,0,-2.52271,-7.54484,-2.52271,-1.98898,-9.06807
1,178.335,95.5921,683.183,4,109.514,0,-2.55689,-6.19405,-2.55689,-1.90183,-7.58348
1,178.779,95.4583,691.092,4,109.222,0,-2.60167,-6.95937,-2.60167,-1.91378,-8.64583
1,179.039,95.4451,698.984,4,109.424,0,-2.59184,-7.03391,-2.59184,-1.34413,-8.46299
1,178.355,100.528,683.166,4,109.42,0,-2.55751,-6.13141,-2.55751,-2.49517,-6.45878
1,178.728,100.477,691.069,4,109.359,0,-2.57971,-6.91229,-2.57971,-1.93097,-9.83458
1,179.138,100.306,699.086,4,109.409,0,-2.53999,-7.01916,-2.53999,-1.93204,-9.42382
1,178.332,105.397,683.188,4,109.474,0,-2.56563,-5.61062,-2.56563,-1.91445,-7.44372
1,178.703,105.342,691.01,4,109.327,0,-2.61021,-7.49447,-2.61021,-1.95742,-8.60772
1,178.944,105.354,698.981,4,109.484,0,-2.58333,-6.91899,-2.58333,-1.9769,-9.04859
1,178.349,110.412,683.182,4,109.304,0,-2.60352,-5.50357,-2.60352,-2.481,-7.56441
1,178.603,110.283,691.057,4,109.452,0,-2.56905,-6.97397,-2.56905,-2.00566,-9.2959
1,178.959,110.316,698.972,4,109.296,0,-2.56654,-7.49484,-2.56654,-1.89881,-9.0661
1,178.36,115.28,683.194,4,109.434,0,-2.57979,-6.18716,-2.57979,-1.94593,-7.08652
1,178.661,115.311,691.094,4,109.424,0,-2.58963,-7.0468,-2.58963,-1.95685,-9.16537
1,179.068,115.169,698.931,4,109.418,0,-2.56161,-7.57141,-2.56161,-2.47599,-9.13685
1,178.455,120.205,683.157,4,109.357,0,-2.54128,-6.22867,-2.54128,-2.53047,-6.32398
1,178.742,120.287,691.04,4,109.379,0,-2.53201,-7.55468,-2.53201,-1.96033,-8.96587
1,178.972,120.086,698.998,4,109.432,0,-2.55761,-7.61399,-2.55761,-2.46539,-9.03384
1,178.511,125.118,683.067,4,109.32,0,-2.55374,-6.14797,-2.55374,-1.92795,-7.06389
1,178.633,125.083,691.107,4,109.462,0,-2.5762,-7.7408,-2.5762,-1.94256,-9.14833
1,178.994,125.067,698.993,4,109.428,0,-2.62242,-7.62277,-2.62242,-1.33495,-9.63329
1,178.382,130.072,683.191,4,109.435,0,-2.56249,-6.29886,-2.56249,-1.37449,-6.98371
1,178.664,129.967,691.166,4,109.502,0,-2.5003,-7.00075,-2.5003,-2.51128,-8.95329
1,179,129.903,699.052,4,109.367,0,-2.54453,-7.10222,-2.54453,-2.48582,-9.0008
1,178.442,134.984,683.179,4,109.46,0,-2.54402,-6.19289,-2.54402,-1.97829,-7.49828
1,178.827,135.001,691.083,4,109.278,0,-2.54923,-6.91222,-2.54923,-1.98721,-9.01881
1,178.957,134.948,699.011,4,109.431,0,-2.56188,-6.99615,-2.56188,-1.93725,-8.56787
1,178.474,139.954,683.139,4,109.397,0,-2.56295,-5.96386,-2.56295,-1.98178,-6.90586
1,178.672,139.896,691.088,4,109.45,0,-2.48959,-7.62803,-2.48959,-1.91855,-8.75919
1,179.132,139.912,698.964,4,109.383,0,-2.60633,-7.4664,-2.60633,-2.46671,-9.94926
1,178.41,144.896,683.111,4,109.407,0,-2.54894,-6.05086,-2.54894,-2.534,-6.42756
1,178.763,144.751,691.06,4,109.334,0,-2.49577,-7.65661,-2.49577,-3.03271,-8.2234
1,179.062,144.855,698.987,4,109.35,0,-2.54754,-7.61933,-2.54754,-1.97017,-9.1623
1,178.516,149.741,683.222,4,109.489,0,-2.60275,-5.75363,-2.60275,-1.91208,-6.24144
1,178.837,149.728,691.088,4,109.303,0,-2.57189,-7.66887,-2.57189,-1.935,-9.11744
1,179.078,149.753,699.009,4,109.394,0,-2.55876,-7.57022,-2.55876,-3.00738,-8.36579
1,178.394,154.634,683.197,4,109.456,0,-1.91484,-6.06605,-1.91484,-1.97213,-7.54376
1,178.799,154.614,691.189,4,109.513,0,-2.55209,-7.73027,-2.55209,-1.97005,-8.53096
1,179.122,154.734,699.02,4,109.388,0,-2.58541,-7.47682,-2.58541,-1.3477,-8.4276
1,178.51,159.619,683.267,4,109.407,0,-2.56675,-5.52233,-2.56675,-2.00091,-7.47198
1,178.873,159.594,691.088,4,109.43,0,-2.62192,-7.58326,-2.62192,-1.90071,-8.60575
1,179.08,159.672,698.906,4,109.411,0,-2.56391,-7.60948,-2.56391,-1.99198,-9.24436
1,178.458,164.64,683.155,4,109.472,0,-2.56102,-5.57693,-2.56102,-1.90725,-6.9408
1,178.781,164.559,691.047,4,109.393,0,-2.56078,-7.50238,-2.56078,-1.91389,-8.99091
1,179.114,164.491,699.043,4,109.402,0,-2.55856,-7.65791,-2.55856,-2.52218,-9.03042
1,178.505,169.47,683.279,4,109.484,0,-2.56504,-6.30079,-2.56504,-1.35246,-7.44962
1,178.833,169.445,691.082,4,109.416,0,-2.54125,-7.70877,-2.54125,-1.95089,-8.50665
1,179.085,169.457,699.008,4,109.422,0,-2.55319,-6.96943,-2.55319,-1.93488,-8.41977
1,178.558,174.42,683.241,4,109.388,0,-2.5567,-6.1446,-2.5567,-1.98277,-6.98944
1,178.851,174.398,691.01,4,109.385,0,-2.58807,-7.46843,-2.58807,-1.98002,-8.52046
1,179.085,174.487,698.981,4,109.457,0,-2.58006,-7.05473,-2.58006,-1.92205,-8.93793
1,178.495,179.287,683.286,4,109.535,0,-2.56121,-5.68761,-2.56121,-1.96216,-6.91864
1,178.825,179.339,691.039,4,109.409,0,-2.54279,-6.98729,-2.54279,-1.97059,-9.45609
1,179.175,179.393,699.033,4,109.394,0,-2.56857,-7.65441,-2.56857,-1.91823,-9.19583
1,178.506,184.332,683.127,4,109.403,0,-2.56166,-4.41197,-2.56166,-1.97686,-7.17468
1,178.783,184.341,691.072,4,109.42,0,-2.55338,-7.09235,-2.55338,-1.94384,-9.61841
1,179.061,184.338,699.026,4,109.479,0,-2.5629,-7.69997,-2.5629,-1.95333,-8.52633
1,178.464,189.352,683.093,4,109.417,0,-1.95502,-5.52063,-1.95502,-1.3701,-7.2161
1,178.77,189.27,691.041,4,109.445,0,-2.57095,-7.47023,-2.57095,-1.99615,-9.56129
1,179.124,189.218,698.902,4,109.395,0,-2.58029,-7.5261,-2.58029,-1.90409,-9.28437
1,183.83,95.4751,683.142,4,109.36,0,-2.57561,-6.38375,-2.57561,-1.85162,-8.01801
1,184.142,95.4832,691.195,4,109.397,0,-2.55918,-6.51874,-2.55918,-1.93899,-9.2204
1,184.508,95.3613,699.112,4,109.293,0,-2.57886,-6.93269,-2.57886,-3.00338,-9.26199
1,183.77,100.385,683.251,4,109.452,0,-2.57533,-6.41449,-2.57533,-1.97807,-9.4423
1,184.156,100.484,691.183,4,109.412,0,-2.57996,-6.94925,-2.57996,-2.51584,-8.56523
1,184.423,100.379,699.108,4,109.461,0,-2.52324,-6.99083,-2.52324,-1.93081,-8.97308
1,183.8,105.353,683.116,4,109.432,0,-2.56533,-6.30423,-2.56533,-1.99255,-8.2118
1,184.166,105.348,691.208,4,109.321,0,-2.5295,-6.94455,-2.5295,-1.99202,-9.71141
1,184.434,105.376,699.021,4,109.473,0,-2.50774,-7.54102,-2.50774,-1.99781,-8.88281
1,183.821,110.277,683.186,4,109.43,0,-2.58588,-6.38046,-2.58588,-1.90828,-9.90109
1,184.163,110.4,691.135,4,109.367,0,-2.58662,-6.92492,-2.58662,-1.37388,-9.55409
1,184.449,110.286,699.029,4,109.277,0,-2.55072,-7.55452,-2.55072,-2.00041,-8.98687
1,183.901,115.234,683.185,4,109.316,0,-2.57495,-6.08702,-2.57495,-1.92521,-8.53157
1,184.187,115.316,691.107,4,109.394,0,-2.58163,-7.59221,-2.58163,-1.37746,-9.61033
1,184.407,115.162,699.046,4,109.472,0,-2.53854,-7.07052,-2.53854,-1.98294,-8.97962
1,183.907,120.188,683.179,4,109.372,0,-2.55023,-6.1223,-2.55023,-1.36477,-8.08547
1,184.219,120.147,691.138,4,109.404,0,-2.56559,-7.04298,-2.56559,-2.48038,-9.57408
1,184.4,120.18,698.978,4,109.363,0,-2.57322,-6.83586,-2.57322,-2.57674,-9.75915
1,183.86,125.133,683.092,4,109.461,0,-2.57372,-6.16645,-2.57372,-2.48387,-7.4607
1,184.112,125.153,691.12,4,109.436,0,-2.52619,-7.01218,-2.52619,-1.96177,-7.94861
1,184.426,125.045,699.073,4,109.478,0,-2.57175,-7.02795,-2.57175,-1.9411,-9.64699
1,183.929,130.087,683.249,4,109.443,0,-2.55604,-6.23322,-2.55604,-1.99714,-8.66423
1,184.052,130.007,691.095,4,109.446,0,-2.52887,-7.60034,-2.52887,-1.97615,-8.98054
1,184.451,130.06,699.036,4,109.501,0,-2.6128,-7.10228,-2.6128,-1.86393,-8.59649
1,183.899,134.978,683.099,4,109.328,0,-2.56994,-6.14849,-2.56994,-1.87078,-8.63964
1,184.121,134.91,691.064,4,109.52,0,-2.56225,-7.63067,-2.56225,-1.90474,-9.22388
1,184.412,134.931,698.994,4,109.409,0,-2.5674,-7.65626,-2.5674,-2.4961,-9.44016
